User,Gender,Location,Date,Type,Label,Code,Platz,Etiqueta,Stamp,Flag
Usuario744,Female,Colombia,enero de 2017,Friends,2,744.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario745,Female,Colombia,julio de 2015,Couple,3,745.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario747,Male,Costa Rica,enero de 2016,Friends,5,747.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario748,Male,Costa Rica,enero de 2017,Couple,5,748.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario750,Female,Dinamarca,noviembre de 2016,Couple,5,750.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario752,Female,Ecuador,febrero de 2017,Couple,3,752.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario754,Male,Espania,enero de 2015,Couple,5,754.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario755,Male,Espania,febrero de 2014,Alone,5,755.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario757,Female,Espania,mayo de 2016,Friends,5,757.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario759,Female,Espania,agosto de 2016,Couple,3,759.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario761,Male,Estados Unidos,marzo de 2015,Couple,4,761.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario764,Male,Estados Unidos,febrero de 2015,Couple,4,764.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario765,Male,Estados Unidos,mayo de 2015,Business,5,765.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario766,Male,Estados Unidos,marzo de 2017,Couple,5,766.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario767,Male,Estados Unidos,diciembre de 2015,Family,4,767.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario769,Male,Estados Unidos,abril de 2015,Family,4,769.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario771,Male,Estados Unidos,abril de 2017,Couple,5,771.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario774,Male,Estados Unidos,febrero de 2017,Couple,5,774.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario775,Male,Estados Unidos,enero de 2017,Family,5,775.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario777,Male,Estados Unidos,diciembre de 2013,Couple,4,777.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario778,Male,Estados Unidos,enero de 2015,Business,5,778.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario779,Male,Estados Unidos,febrero de 2014,Friends,4,779.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario780,Male,Estados Unidos,marzo de 2016,Friends,5,780.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario782,Male,Estados Unidos,marzo de 2017,Friends,4,782.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario783,Male,Estados Unidos,marzo de 2016,Friends,5,783.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario784,Male,Estados Unidos,diciembre de 2014,Couple,4,784.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario785,Male,Estados Unidos,mayo de 2015,Family,4,785.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario787,Male,Estados Unidos,enero de 2014,Family,3,787.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario788,Male,Estados Unidos,julio de 2015,Family,3,788.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario790,Male,Estados Unidos,enero de 2017,Family,4,790.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario791,Male,Estados Unidos,junio de 2016,Family,4,791.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario792,Male,Estados Unidos,mayo de 2016,Couple,2,792.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario793,Male,Estados Unidos,febrero de 2016,Couple,3,793.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario797,Male,Estados Unidos,enero de 2016,Family,4,797.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario798,Male,Estados Unidos,diciembre de 2016,Couple,4,798.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario799,Male,Estados Unidos,noviembre de 2014,Couple,4,799.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario800,Male,Estados Unidos,diciembre de 2014,Family,4,800.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario803,Male,Estados Unidos,julio de 2014,Family,3,803.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario805,Male,Estados Unidos,octubre de 2014,Couple,3,805.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario809,Male,Estados Unidos,abril de 2015,Friends,5,809.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario811,Male,Estados Unidos,septiembre de 2014,Couple,4,811.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario812,Male,Estados Unidos,enero de 2015,Couple,4,812.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario814,Male,Estados Unidos,febrero de 2016,Couple,4,814.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario815,Male,Estados Unidos,enero de 2015,Family,4,815.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario816,Male,Estados Unidos,agosto de 2014,Family,4,816.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario817,Male,Estados Unidos,enero de 2014,Couple,4,817.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario819,Male,Estados Unidos,octubre de 2015,Couple,3,819.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario820,Male,Estados Unidos,julio de 2015,Family,3,820.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario821,Male,Estados Unidos,abril de 2015,Friends,5,821.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario822,Male,Estados Unidos,febrero de 2015,Friends,5,822.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario825,Male,Estados Unidos,agosto de 2014,Couple,2,825.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario826,Male,Estados Unidos,marzo de 2015,Couple,4,826.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario828,Male,Estados Unidos,abril de 2015,Couple,4,828.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario829,Male,Estados Unidos,agosto de 2015,Couple,5,829.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario830,Male,Estados Unidos,enero de 2015,Couple,4,830.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario831,Male,Estados Unidos,marzo de 2016,Couple,2,831.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario833,Male,Estados Unidos,marzo de 2017,Couple,5,833.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario834,Male,Estados Unidos,marzo de 2017,Family,5,834.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario840,Male,Estados Unidos,marzo de 2013,Couple,4,840.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario841,Male,Estados Unidos,febrero de 2015,Couple,3,841.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario842,Male,Estados Unidos,junio de 2014,Family,3,842.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario843,Male,Estados Unidos,junio de 2014,Couple,4,843.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario847,Male,Estados Unidos,mayo de 2015,Friends,5,847.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario848,Male,Estados Unidos,mayo de 2015,Friends,5,848.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario849,Male,Estados Unidos,junio de 2015,Friends,5,849.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario852,Male,Estados Unidos,enero de 2017,Couple,5,852.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario853,Male,Estados Unidos,abril de 2017,Couple,5,853.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario854,Male,Estados Unidos,abril de 2016,Friends,5,854.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario855,Male,Estados Unidos,febrero de 2017,Family,5,855.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario856,Male,Estados Unidos,septiembre de 2014,Friends,4,856.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario858,Male,Estados Unidos,noviembre de 2015,Couple,3,858.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario859,Male,Estados Unidos,abril de 2016,Couple,2,859.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario860,Male,Estados Unidos,abril de 2016,Couple,4,860.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario861,Male,Estados Unidos,marzo de 2015,Family,3,861.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario862,Male,Estados Unidos,septiembre de 2015,Couple,4,862.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario863,Male,Estados Unidos,agosto de 2015,Family,4,863.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario864,Male,Estados Unidos,febrero de 2015,Friends,5,864.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario865,Male,Estados Unidos,enero de 2015,Alone,4,865.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario866,Male,Estados Unidos,marzo de 2016,Family,4,866.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario867,Male,Estados Unidos,marzo de 2017,Couple,5,867.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario868,Male,Estados Unidos,agosto de 2013,Alone,5,868.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario869,Male,Estados Unidos,enero de 2016,Friends,3,869.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario870,Male,Estados Unidos,diciembre de 2014,Alone,5,870.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario872,Male,Estados Unidos,febrero de 2016,Couple,4,872.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario873,Male,Estados Unidos,junio de 2017,Family,2,873.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario874,Male,Estados Unidos,abril de 2016,Family,4,874.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario876,Male,Estados Unidos,octubre de 2015,Friends,5,876.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario877,Male,Estados Unidos,enero de 2016,Family,3,877.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario880,Male,Estados Unidos,abril de 2017,Alone,5,880.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario882,Female,Estados Unidos,septiembre de 2016,Couple,2,882.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario883,Female,Estados Unidos,febrero de 2015,Friends,5,883.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario884,Female,Estados Unidos,marzo de 2016,Family,4,884.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario885,Female,Estados Unidos,abril de 2016,Alone,5,885.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario886,Female,Estados Unidos,enero de 2015,Couple,4,886.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario888,Female,Estados Unidos,febrero de 2015,Business,4,888.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario891,Female,Estados Unidos,junio de 2017,Family,5,891.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario893,Female,Estados Unidos,mayo de 2015,Couple,4,893.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario897,Female,Estados Unidos,octubre de 2014,Friends,4,897.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario899,Female,Estados Unidos,abril de 2016,Friends,4,899.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario901,Female,Estados Unidos,marzo de 2016,Family,4,901.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario902,Female,Estados Unidos,marzo de 2015,Couple,2,902.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario904,Female,Estados Unidos,enero de 2014,Alone,5,904.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario905,Female,Estados Unidos,abril de 2014,Friends,4,905.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario906,Female,Estados Unidos,marzo de 2015,Friends,5,906.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario909,Female,Estados Unidos,febrero de 2016,Friends,3,909.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario911,Female,Estados Unidos,junio de 2015,Couple,4,911.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario912,Female,Estados Unidos,marzo de 2016,Couple,4,912.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario913,Female,Estados Unidos,febrero de 2015,Friends,5,913.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario915,Female,Estados Unidos,desconocido,Couple,4,915.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario917,Female,Estados Unidos,mayo de 2015,Couple,4,917.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario919,Female,Estados Unidos,noviembre de 2014,Friends,2,919.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario920,Female,Estados Unidos,junio de 2014,Couple,3,920.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario921,Female,Estados Unidos,junio de 2014,Family,3,921.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario923,Female,Estados Unidos,abril de 2016,Family,4,923.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
